ID_ALUNO,NOME,ANO,CLUSTER,IAN_LAG,IEG,IDA,IPS,IPP,IPV,PEDRA,PERFIL,KPI_CRITICO,DIAGNOSTICO,ACAO
774,Aluno-774,2023,2,10.0,9.5,6.9,3.14,7.34375,6.34,Quartzo,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
238,ALUNO-238,2021,1,5.0,1.3,2.1,4.4,5.0,3.5,Quartzo,Risco estrutural,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
740,ALUNO-740,2021,3,5.0,5.8,4.2,7.5,7.5,7.6,Ágata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
609,Aluno-609,2022,0,10.0,7.6,6.0,7.5,7.34375,7.056,Agata,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1110,Aluno-1110,2023,2,5.0,9.2,6.8,5.0,7.34375,8.73,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1108,Aluno-1108,2024,3,5.0,3.75465838533333,3.66666666666667,8.13,7.34375,5.422,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
409,Aluno-409,2023,2,5.0,9.5,8.0,2.52,7.34375,8.73,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
608,ALUNO-608,2022,1,5.0,7.56089743589743,7.46666666666666,5.625,5.0,6.500005,Ágata,Risco estrutural,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
886,ALUNO-886,2022,1,10.0,9.66666666666666,7.25,7.5,6.25,6.88888333333333,Topázio,Risco estrutural,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
132,Aluno-132,2024,0,10.0,8.38095238066667,8.33333333333333,7.51,7.34375,8.44,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
153,Aluno-153,2023,2,10.0,7.4,6.4,2.52,7.34375,7.71,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
607,Aluno-607,2024,0,5.0,7.4782608695,7.0,7.51,7.34375,7.165,Ametista,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
437,Aluno-437,2023,0,5.0,8.4,4.7,7.52,7.34375,7.78,Agata,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
561,ALUNO-561,2021,3,10.0,1.1,4.0,7.5,6.9,4.9,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
562,Aluno-562,2024,0,5.0,9.83333333333333,7.83333333333333,8.135,7.34375,7.25,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
835,Aluno-835,2023,0,5.0,8.5,8.7,7.52,7.34375,7.835,Topázio,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
746,Aluno-746,2024,0,10.0,7.4305555555,8.0,7.51,7.34375,7.33,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1026,Aluno-1026,2023,3,5.0,9.8,3.2,7.52,7.34375,7.06,Agata,Queda recente de aprendizado,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
480,Aluno-480,2024,0,5.0,8.0714285715,5.0,7.51,7.34375,7.443333333,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
143,Aluno-143,2023,2,5.0,9.6,6.5,2.52,7.34375,8.3375,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1174,ALUNO-1174,2022,3,10.0,5.36684782608695,5.87777777777777,5.0,6.5625,5.22221333333333,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
864,Aluno-864,2023,0,5.0,7.6,6.3,8.14,7.34375,8.5,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1321,Aluno-1321,2024,0,5.0,8.875,8.75,6.885,7.34375,5.915,Ametista,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
797,Aluno-797,2024,3,5.0,4.840909091,7.25,7.51,7.34375,6.723333333,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
961,ALUNO-961,2022,1,10.0,9.01234567901234,4.5,5.625,6.45833333333333,8.0,Ametista,Risco estrutural,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
312,ALUNO-312,2021,2,10.0,9.6,7.8,4.4,8.8,8.8,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
952,Aluno-952,2023,2,10.0,9.2,9.0,3.77,7.34375,8.425,Topázio,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
581,Aluno-581,2023,0,5.0,9.8,7.9,7.52,7.34375,7.393333333,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
15,Aluno-15,2022,0,5.0,10.0,7.3,7.5,7.34375,7.292,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
812,Aluno-812,2023,0,5.0,9.1,5.8,7.52,7.34375,8.33,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
932,ALUNO-932,2021,3,5.0,5.8,6.4,7.5,7.1,6.9,Ametista,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1081,Aluno-1081,2024,0,5.0,9.52380952366667,8.83333333333333,5.005,7.34375,8.95,Topázio,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
450,Aluno-450,2023,2,5.0,8.4,5.4,2.52,7.34375,7.9175,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
420,Aluno-420,2023,2,5.0,9.3,5.3,2.52,7.34375,7.96,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
27,Aluno-27,2023,0,5.0,7.7,6.9,6.89,7.34375,8.8825,Ametista,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
585,ALUNO-585,2021,3,2.5,1.3,0.4,4.4,6.6,5.3,Quartzo,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
817,Aluno-817,2023,0,2.5,8.8,5.4,6.89,7.34375,7.89,Ametista,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
482,ALUNO-482,2022,0,5.0,10.0,7.66666666666666,7.5,8.59375,9.125005,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
468,ALUNO-468,2021,3,5.0,6.3,3.6,7.5,7.7,7.0,Ágata,Queda recente de aprendizado,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
1205,Aluno-1205,2023,0,10.0,9.2,5.0,6.26,7.34375,7.085,Agata,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
914,ALUNO-914,2022,1,5.0,6.74620132953466,6.58333333333333,7.5,6.25,7.50000333333333,Ágata,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
339,Aluno-339,2023,0,10.0,8.9,7.1,7.52,7.34375,8.255,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1223,ALUNO-1223,2022,3,5.0,6.86208236208236,5.94444444444444,7.5,7.03125,5.62499,Ágata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1195,ALUNO-1195,2021,0,10.0,8.6,7.4,7.5,7.9,8.3,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
856,Aluno-856,2023,0,5.0,9.6,7.3,7.52,7.34375,8.255,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
799,Aluno-799,2024,0,5.0,9.090909091,5.25,7.51,7.34375,7.5,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
137,Aluno-137,2024,2,5.0,7.582972583,6.83333333333333,5.005,7.34375,6.276666667,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
286,Aluno-286,2023,2,5.0,7.5,4.7,5.0,7.34375,7.3375,Quartzo,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1344,Aluno-1344,2024,0,2.5,10.0,10.0,7.51,7.34375,9.425,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
923,ALUNO-923,2021,3,10.0,8.3,3.9,5.0,6.6,5.0,Ágata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
449,Aluno-449,2023,0,10.0,7.2,7.0,7.52,7.34375,6.8425,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
35,Aluno-35,2022,0,5.0,9.6,8.5,9.4,7.34375,10.0,Topázio,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
318,Aluno-318,2023,0,5.0,8.1,4.9,6.26,7.34375,7.71,Agata,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1034,Aluno-1034,2024,0,5.0,8.0833333335,7.5,7.51,7.34375,8.223333333,Topázio,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
145,Aluno-145,2022,3,10.0,6.3,5.2,8.1,7.34375,7.25,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
250,Aluno-250,2024,0,10.0,9.62962962966667,9.16666666666667,6.88,7.34375,8.95,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
513,ALUNO-513,2022,0,5.0,9.2330779054917,8.5,7.5,6.5625,8.83334,Topázio,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
879,Aluno-879,2024,0,5.0,9.090909091,8.5,6.26,7.34375,8.67,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
686,Aluno-686,2024,0,5.0,8.7857142855,7.25,6.885,7.34375,7.503333333,Topázio,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
435,ALUNO-435,2021,3,5.0,4.7,3.0,0.0,7.5,3.5,Quartzo,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
394,ALUNO-394,2022,2,5.0,8.8952922077922,7.26666666666666,5.0,7.65625,7.7916675,Ametista,Falha de aprendizado,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
644,ALUNO-644,2022,0,10.0,8.3107389686337,8.11111111111111,6.25,8.90625,8.6250025,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
147,Aluno-147,2023,3,10.0,7.0,4.5,5.63,7.34375,7.46,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
242,ALUNO-242,2022,1,5.0,8.3259011519881,3.33333333333333,6.875,6.45833333333333,6.94444333333333,Ágata,Risco estrutural,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
848,ALUNO-848,2022,3,5.0,7.1875,3.91666666666666,7.5,7.34375,5.3749875,Ágata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
1112,ALUNO-1112,2021,3,10.0,7.2,6.5,6.3,7.8,6.3,Ametista,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
231,Aluno-231,2022,3,10.0,7.4,3.8,7.5,7.34375,5.333,Agata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
444,ALUNO-444,2022,0,5.0,9.3422519509476,5.93333333333333,7.5,6.45833333333333,7.66667,Ametista,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
580,Aluno-580,2023,0,5.0,9.8,9.0,7.52,7.34375,8.67,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
696,Aluno-696,2024,0,10.0,7.845238095,5.25,7.51,7.34375,8.0,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1009,Aluno-1009,2024,2,10.0,6.8863636365,7.5,2.51,7.34375,6.553333333,Agata,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
713,Aluno-713,2023,2,5.0,9.6,7.5,3.77,7.34375,8.166666667,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1094,Aluno-1094,2024,2,10.0,9.52380952366667,7.33333333333333,2.51,7.34375,8.1675,Topázio,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1349,Aluno-1349,2024,0,5.0,8.388888889,8.5,7.51,7.34375,7.915,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
60,ALUNO-60,2022,3,5.0,4.12990196078431,4.04444444444444,5.625,7.96875,7.27777333333333,Quartzo,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1039,Aluno-1039,2024,0,5.0,9.722222222,7.25,7.51,7.34375,6.77,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
733,Aluno-733,2022,2,10.0,8.5,5.1,5.6,7.34375,6.917,Agata,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
486,ALUNO-486,2022,1,5.0,4.77532952980523,6.0,5.625,5.3125,3.7500075,Quartzo,Risco estrutural,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
190,Aluno-190,2023,2,10.0,9.5,5.7,2.52,7.34375,7.9575,Agata,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
996,ALUNO-996,2021,3,10.0,5.8,5.6,7.5,7.3,6.2,Ametista,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
950,Aluno-950,2024,0,10.0,9.023809524,7.0,7.51,7.34375,8.0,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
324,Aluno-324,2023,2,10.0,9.0,8.4,2.52,7.34375,7.5875,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
526,Aluno-526,2022,0,5.0,9.9,8.0,7.5,7.34375,8.167,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1295,Aluno-1295,2024,2,5.0,9.5227272725,7.5,2.51,7.34375,8.28,Topázio,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
1114,Aluno-1114,2023,2,10.0,9.8,4.9,2.52,7.34375,8.56,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1117,ALUNO-1117,2022,1,10.0,5.925,7.58333333333333,7.5,5.625,7.08333,Ágata,Risco estrutural,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
990,Aluno-990,2024,0,5.0,7.5,8.0,7.51,7.34375,8.336666667,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
861,ALUNO-861,2021,0,5.0,8.3,7.7,7.5,7.7,7.9,Ametista,Deterioração gradual,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
824,ALUNO-824,2021,0,5.0,10.0,4.9,7.5,8.1,9.1,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
229,ALUNO-229,2022,1,5.0,5.10897435897436,8.0,5.0,4.375,5.83333,Ágata,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
1335,Aluno-1335,2024,0,5.0,9.75,8.75,7.51,7.34375,7.665,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1043,Aluno-1043,2024,0,5.0,7.994071146,8.25,7.51,7.34375,6.553333333,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
671,ALUNO-671,2021,0,5.0,9.6,7.4,6.3,8.3,8.5,Ametista,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
480,Aluno-480,2023,0,10.0,9.7,7.9,7.52,7.34375,8.336666667,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1107,ALUNO-1107,2022,3,5.0,6.07500954927425,2.72222222222222,7.5,7.8125,7.583335,Quartzo,Queda recente de aprendizado,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
693,ALUNO-693,2022,1,5.0,8.62456140350877,7.41666666666666,7.5,6.04166666666666,7.61111,Ametista,Risco estrutural,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
397,Aluno-397,2024,2,5.0,7.88529294266667,5.66666666666667,5.63,7.34375,7.398,Agata,Falha de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
955,Aluno-955,2024,0,5.0,6.904761905,5.75,7.51,7.34375,8.255,Agata,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
574,ALUNO-574,2021,0,5.0,8.6,5.7,7.5,8.0,7.8,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
695,ALUNO-695,2022,1,5.0,9.88095238095238,7.25,7.5,5.0,7.22222333333333,Ametista,Risco estrutural,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
974,Aluno-974,2023,2,5.0,9.1,8.8,3.77,7.34375,9.34,Topázio,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
721,ALUNO-721,2021,3,5.0,3.8,2.5,5.6,6.7,5.5,Quartzo,Queda recente de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
832,Aluno-832,2023,0,10.0,9.5,8.5,7.52,7.34375,8.283333333,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1233,ALUNO-1233,2022,3,10.0,4.77427902979373,6.85555555555555,6.875,7.96875,6.11110999999999,Ágata,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
740,Aluno-740,2023,0,5.0,8.7,9.1,7.52,7.34375,8.925,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
377,ALUNO-377,2021,3,10.0,7.5,4.2,5.6,7.5,7.9,Ametista,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
884,Aluno-884,2024,0,10.0,8.818181818,8.75,6.26,7.34375,8.223333333,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
331,Aluno-331,2023,2,10.0,8.6,5.2,2.52,7.34375,6.7975,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1210,Aluno-1210,2023,2,5.0,9.4,4.7,5.0,7.34375,8.09,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
939,Aluno-939,2023,0,5.0,10.0,5.4,7.52,7.34375,10.01,Ametista,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
606,Aluno-606,2022,3,5.0,9.0,1.8,7.5,7.34375,6.111,Agata,Queda recente de aprendizado,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
393,ALUNO-393,2021,0,10.0,6.7,7.4,7.5,8.1,7.4,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1056,Aluno-1056,2024,0,10.0,9.2857142855,8.25,7.51,7.34375,8.335,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
157,Aluno-157,2022,0,5.0,10.0,7.7,6.3,7.34375,8.292,Topázio,Deterioração gradual,IPV,Baixa velocidade de aprendizado,Ajustar ritmo de ensino com reforço incremental e revisão contínua
389,ALUNO-389,2021,0,5.0,8.6,9.0,6.3,9.4,8.9,Ametista,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
267,ALUNO-267,2021,0,5.0,8.9,8.2,6.3,8.3,8.6,Ametista,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1037,Aluno-1037,2023,0,10.0,8.4,6.7,7.52,7.34375,8.17,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1035,Aluno-1035,2023,0,5.0,8.3,5.8,7.52,7.34375,7.78,Agata,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
193,ALUNO-193,2022,2,5.0,9.03869047619047,5.56666666666666,5.625,7.65625,7.7499975,Ametista,Falha de aprendizado,IPP,Baixa persistência,Trabalhar persistência com acompanhamento individual e metas de continuidade
1176,ALUNO-1176,2021,0,10.0,6.9,8.5,8.1,8.4,9.3,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
639,Aluno-639,2024,3,10.0,5.27819548866667,3.83333333333333,2.51,7.34375,6.1625,Quartzo,Queda recente de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
599,Aluno-599,2024,0,10.0,8.60784313733333,7.66666666666667,9.375,7.34375,7.28,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
501,Aluno-501,2024,0,5.0,7.9949874685,8.75,7.51,7.34375,8.17,Topázio,Deterioração gradual,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1185,Aluno-1185,2023,2,5.0,9.1,7.5,5.0,7.34375,8.3775,Topázio,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
630,Aluno-630,2023,2,10.0,8.6,5.7,3.77,7.34375,8.673333333,Ametista,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
389,Aluno-389,2023,2,10.0,8.2,8.2,2.52,7.34375,8.95,Agata,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
1104,Aluno-1104,2023,2,5.0,10.0,6.4,2.52,7.34375,9.063333333,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
478,Aluno-478,2023,2,5.0,7.3,4.4,2.52,7.34375,7.2975,Agata,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
34,ALUNO-34,2021,3,5.0,2.9,5.5,7.5,7.7,8.7,Ágata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
1338,ALUNO-1338,2022,1,10.0,8.48012526244617,5.16666666666666,7.5,6.45833333333333,7.49999666666666,Ametista,Risco estrutural,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
509,Aluno-509,2023,2,5.0,8.1,8.6,2.52,7.34375,8.84,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
704,Aluno-704,2022,2,10.0,8.6,7.2,5.0,7.34375,6.583,Agata,Falha de aprendizado,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
487,ALUNO-487,2021,0,10.0,6.7,7.1,7.5,7.8,8.3,Ametista,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
761,Aluno-761,2024,0,5.0,8.8636363635,7.25,6.26,7.34375,8.003333333,Topázio,Deterioração gradual,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1072,Aluno-1072,2023,2,5.0,8.6,6.7,5.0,7.34375,8.7125,Topázio,Falha de aprendizado,IDA,Baixo desempenho acadêmico,Ação deve ser tomada com direcionamento do conteúdo e adaptação de exercícios
1099,ALUNO-1099,2022,1,10.0,5.46296296296296,7.75,6.875,6.45833333333333,7.38889,Ametista,Risco estrutural,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
315,ALUNO-315,2021,0,10.0,9.2,8.2,7.5,8.6,9.8,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
111,Aluno-111,2022,0,5.0,9.4,8.0,8.1,7.34375,8.667,Topázio,Deterioração gradual,IAN_LAG,Histórico de baixo desempenho,Implementar plano de recuperação progressivo baseado no histórico
892,ALUNO-892,2021,0,5.0,9.6,6.9,5.6,8.3,7.6,Ametista,Deterioração gradual,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
924,Aluno-924,2023,3,5.0,5.6,5.0,7.52,7.34375,5.93,Agata,Queda recente de aprendizado,IEG,Baixo engajamento,Aumentar engajamento com acompanhamento ativo e metas de participação nas atividades
399,Aluno-399,2023,2,5.0,8.2,4.7,2.52,7.34375,8.165,Ametista,Falha de aprendizado,IPS,Baixa participação,Promover participação com controle de presença e atividades semanais
